TransactionID,UserID,CourseID,TeacherID,UserName,Age_x,Gender_x,Email,CourseName,CourseCategory,CourseLevel,CourseRating,TeacherName,Age_y,Gender_y,Expertise,YearsOfExperience,TeacherRating
TR01424,U00163,C0079,T0012,clinejacqueline,32,Female,johnsonshelly@hotmail.com,Course_79,Design,Intermediate,3.74,Teacher_12,46,Female,Programming,14,3.61
TR01425,U01975,C0177,T0075,brendabaker,29,Male,smithguy@outlook.com,Course_177,Marketing,Intermediate,4.09,Teacher_75,35,Male,Business,21,3.82
TR01426,U00270,C0033,T0003,karenpratt,23,Male,reyesmorgan@outlook.com,Course_33,Business,Advanced,4.41,Teacher_3,32,Male,Design,7,3.72
TR01427,U00632,C0153,T0063,zknox,26,Female,mcneildaniel@hotmail.com,Course_153,Programming,Advanced,4.25,Teacher_63,50,Male,Marketing,24,4.15
TR01428,U00906,C0021,T0108,nicholsonkaren,34,Female,michaelsmith@outlook.com,Course_21,Marketing,Beginner,4.8,Teacher_108,37,Male,Data Science,15,3.65
TR01429,U02015,C0145,T0064,christopherrobinson,30,Male,kennethsantiago@yahoo.com,Course_145,Programming,Beginner,3.69,Teacher_64,49,Male,Business,19,3.87
TR01430,U01642,C0023,T0062,juliehernandez,26,Male,hnelson@outlook.com,Course_23,Data Science,Beginner,3.51,Teacher_62,48,Male,Business,17,3.2
TR01431,U00205,C0057,T0101,christinecampbell,32,Male,markmahoney@outlook.com,Course_57,Data Science,Advanced,3.71,Teacher_101,50,Female,Data Science,5,3.37
TR01432,U00582,C0186,T0006,wagnervalerie,26,Male,fwilson@outlook.com,Course_186,Programming,Intermediate,3.17,Teacher_6,47,Male,Programming,13,3.47
TR01433,U01580,C0142,T0019,ryanmoreno,15,Female,bakeranne@hotmail.com,Course_142,Marketing,Advanced,3.64,Teacher_19,36,Female,Design,2,3.54
TR01434,U00841,C0093,T0018,potterchristine,29,Female,zjones@hotmail.com,Course_93,Data Science,Beginner,4.16,Teacher_18,57,Male,Programming,2,3.27
TR01435,U01837,C0020,T0080,ogutierrez,24,Female,omolina@yahoo.com,Course_20,Business,Beginner,4.67,Teacher_80,57,Female,Design,15,3.35
TR01436,U01252,C0158,T0087,natalie03,19,Female,pallen@yahoo.com,Course_158,Marketing,Advanced,4.06,Teacher_87,58,Female,Marketing,21,3.79
TR01437,U01720,C0019,T0043,stoutaustin,21,Female,jeanne53@hotmail.com,Course_19,Data Science,Beginner,4.94,Teacher_43,41,Female,Programming,12,3.78
TR01438,U01643,C0181,T0101,moorejulia,25,Male,englishjustin@yahoo.com,Course_181,Business,Beginner,4.28,Teacher_101,50,Female,Data Science,5,3.37
TR01439,U02644,C0103,T0073,smithmelissa,23,Male,woodswilliam@yahoo.com,Course_103,Programming,Intermediate,3.36,Teacher_73,32,Female,Design,9,3.05
TR01440,U02298,C0184,T0003,william10,22,Female,inichols@hotmail.com,Course_184,Design,Beginner,4.23,Teacher_3,32,Male,Design,7,3.72
TR01441,U00875,C0077,T0072,lauren47,23,Male,cnorman@hotmail.com,Course_77,Design,Advanced,4.36,Teacher_72,25,Female,Marketing,23,3.72
TR01442,U01465,C0151,T0038,kgonzalez,33,Male,shannon44@hotmail.com,Course_151,Marketing,Beginner,3.53,Teacher_38,52,Female,Design,5,3.0
TR01443,U02244,C0190,T0068,jacksonelizabeth,34,Male,kathleen62@outlook.com,Course_190,Programming,Beginner,3.36,Teacher_68,49,Male,Marketing,26,3.6
TR01444,U00690,C0033,T0076,chad34,29,Female,laurie35@outlook.com,Course_33,Business,Advanced,4.41,Teacher_76,41,Female,Design,1,2.86
TR01445,U02011,C0018,T0044,lindsaysteele,27,Male,katherinehenson@outlook.com,Course_18,Marketing,Beginner,4.24,Teacher_44,28,Female,Marketing,12,3.22
TR01446,U02687,C0073,T0095,riossierra,34,Male,zachary61@outlook.com,Course_73,Data Science,Advanced,3.44,Teacher_95,25,Male,Marketing,23,3.86
TR01447,U01423,C0161,T0089,elizabethpatrick,25,Male,josephmyers@gmail.com,Course_161,Design,Advanced,4.57,Teacher_89,47,Female,Programming,16,3.79
TR01448,U02002,C0160,T0117,qturner,23,Female,williamyoung@gmail.com,Course_160,Data Science,Intermediate,3.95,Teacher_117,56,Male,Business,16,3.28
TR01449,U00672,C0189,T0080,andersonanita,15,Male,derrick43@gmail.com,Course_189,Design,Advanced,4.14,Teacher_80,57,Female,Design,15,3.35
TR01450,U01172,C0182,T0063,todd75,30,Male,jerryhall@hotmail.com,Course_182,Programming,Advanced,4.54,Teacher_63,50,Male,Marketing,24,4.15
TR01451,U01496,C0017,T0042,katelynanderson,22,Female,erussell@gmail.com,Course_17,Business,Intermediate,3.6,Teacher_42,38,Female,Business,28,3.97
TR01452,U00944,C0019,T0064,mcdowellrichard,28,Female,mwoods@yahoo.com,Course_19,Data Science,Beginner,4.94,Teacher_64,49,Male,Business,19,3.87
TR01453,U02247,C0070,T0054,ejohnson,15,Female,ajordan@yahoo.com,Course_70,Design,Intermediate,3.81,Teacher_54,55,Female,Programming,8,3.17
TR01454,U01450,C0120,T0078,crystal02,16,Female,wesleyjohnson@gmail.com,Course_120,Business,Advanced,4.37,Teacher_78,59,Male,Programming,26,3.94
TR01455,U02540,C0101,T0077,dphillips,33,Female,amy41@gmail.com,Course_101,Data Science,Beginner,3.22,Teacher_77,32,Male,Business,26,3.62
TR01456,U00896,C0034,T0105,calvindavis,29,Female,matanancy@hotmail.com,Course_34,Marketing,Beginner,4.04,Teacher_105,39,Female,Data Science,14,3.5
TR01457,U02190,C0084,T0071,sarah34,19,Male,justin83@gmail.com,Course_84,Marketing,Intermediate,3.81,Teacher_71,48,Female,Programming,21,3.99
TR01458,U01337,C0153,T0076,williamsrobert,32,Female,rachel05@hotmail.com,Course_153,Programming,Advanced,4.25,Teacher_76,41,Female,Design,1,2.86
TR01459,U00165,C0196,T0037,wcarroll,30,Male,angela19@hotmail.com,Course_196,Data Science,Beginner,4.01,Teacher_37,44,Male,Programming,28,3.68
TR01460,U02362,C0074,T0114,julie09,33,Female,christopher48@hotmail.com,Course_74,Business,Advanced,4.88,Teacher_114,39,Male,Marketing,16,3.59
TR01461,U02069,C0088,T0004,cassandra76,18,Male,davidweber@gmail.com,Course_88,Business,Beginner,4.58,Teacher_4,45,Female,Design,25,3.4
TR01462,U01106,C0085,T0002,johnsjulie,31,Male,christopherbrown@outlook.com,Course_85,Marketing,Intermediate,4.36,Teacher_2,39,Female,Business,26,3.49
TR01463,U01754,C0011,T0099,qdiaz,22,Male,henglish@yahoo.com,Course_11,Marketing,Intermediate,5.0,Teacher_99,25,Female,Data Science,16,3.5
TR01464,U02353,C0091,T0044,zleonard,16,Male,ialvarez@gmail.com,Course_91,Data Science,Beginner,4.3,Teacher_44,28,Female,Marketing,12,3.22
TR01465,U01939,C0144,T0067,wayne63,35,Male,townsenddonald@yahoo.com,Course_144,Marketing,Beginner,3.62,Teacher_67,25,Male,Data Science,23,3.76
TR01466,U00371,C0189,T0068,grayandrea,17,Female,jay48@hotmail.com,Course_189,Design,Advanced,4.14,Teacher_68,49,Male,Marketing,26,3.6
TR01467,U01881,C0127,T0102,paulatanner,30,Male,thompsonsusan@gmail.com,Course_127,Business,Intermediate,4.1,Teacher_102,38,Female,Data Science,22,3.61
TR01468,U00853,C0113,T0076,qhancock,24,Male,jessicatate@yahoo.com,Course_113,Marketing,Intermediate,4.06,Teacher_76,41,Female,Design,1,2.86
TR01469,U00384,C0080,T0083,joshuamiller,32,Female,michael54@gmail.com,Course_80,Marketing,Intermediate,4.24,Teacher_83,31,Female,Marketing,16,3.1
TR01470,U01932,C0007,T0074,reginaldaustin,25,Male,michaelpeters@outlook.com,Course_7,Business,Advanced,4.33,Teacher_74,48,Male,Marketing,12,3.3
TR01471,U02493,C0016,T0062,heatherwebster,22,Female,riverastanley@outlook.com,Course_16,Marketing,Beginner,4.11,Teacher_62,48,Male,Business,17,3.2
TR01472,U00425,C0016,T0001,erik67,19,Male,michaelhernandez@outlook.com,Course_16,Marketing,Beginner,4.11,Teacher_1,53,Female,Business,28,3.86
TR01473,U02209,C0168,T0017,vmitchell,24,Male,eric25@yahoo.com,Course_168,Design,Beginner,3.72,Teacher_17,45,Female,Data Science,28,3.97
TR01474,U00629,C0012,T0016,toni46,20,Female,rickybruce@outlook.com,Course_12,Design,Intermediate,4.06,Teacher_16,26,Female,Design,15,3.38
TR01475,U00895,C0035,T0009,seanlambert,15,Male,garnerjohn@hotmail.com,Course_35,Data Science,Advanced,3.36,Teacher_9,48,Female,Business,8,3.62
TR01476,U02538,C0021,T0053,ogregory,18,Male,meyerhenry@hotmail.com,Course_21,Marketing,Beginner,4.8,Teacher_53,38,Male,Design,23,3.97
TR01477,U02375,C0178,T0073,jamesvelazquez,33,Female,loriolson@yahoo.com,Course_178,Data Science,Intermediate,3.33,Teacher_73,32,Female,Design,9,3.05
TR01478,U00598,C0171,T0059,acraig,28,Male,simpsonmichael@gmail.com,Course_171,Data Science,Beginner,4.31,Teacher_59,45,Female,Programming,28,3.69
TR01479,U02337,C0017,T0119,zunigacassandra,18,Female,david03@gmail.com,Course_17,Business,Intermediate,3.6,Teacher_119,46,Male,Programming,7,2.6
TR01480,U00593,C0032,T0009,fmaxwell,23,Male,erictorres@gmail.com,Course_32,Programming,Advanced,3.17,Teacher_9,48,Female,Business,8,3.62
TR01481,U01688,C0041,T0012,valeriegalvan,28,Female,millerzachary@gmail.com,Course_41,Programming,Intermediate,3.88,Teacher_12,46,Female,Programming,14,3.61
TR01482,U00573,C0134,T0119,florestyler,30,Male,acrawford@gmail.com,Course_134,Business,Advanced,4.49,Teacher_119,46,Male,Programming,7,2.6
TR01483,U02076,C0027,T0041,gardnershane,24,Female,monicagreer@outlook.com,Course_27,Marketing,Intermediate,3.15,Teacher_41,59,Male,Programming,21,3.69
TR01484,U02091,C0148,T0015,bianca39,27,Male,allendavid@yahoo.com,Course_148,Data Science,Advanced,3.32,Teacher_15,54,Male,Business,23,3.79
TR01485,U01705,C0153,T0066,riddleryan,28,Male,melissapierce@outlook.com,Course_153,Programming,Advanced,4.25,Teacher_66,39,Female,Business,26,4.06
TR01486,U02471,C0066,T0075,kelly63,16,Female,jose38@outlook.com,Course_66,Design,Advanced,4.55,Teacher_75,35,Male,Business,21,3.82
TR01487,U00177,C0137,T0011,torreschristine,29,Female,adriana95@yahoo.com,Course_137,Marketing,Beginner,3.08,Teacher_11,27,Female,Programming,16,3.24
TR01488,U00529,C0092,T0008,tharper,25,Male,dustinsmith@yahoo.com,Course_92,Data Science,Beginner,3.85,Teacher_8,35,Female,Programming,1,2.6
TR01489,U01634,C0181,T0055,kevin78,35,Male,victormiller@yahoo.com,Course_181,Business,Beginner,4.28,Teacher_55,39,Male,Marketing,20,3.76
TR01490,U00966,C0061,T0096,don65,23,Female,autumn61@outlook.com,Course_61,Programming,Intermediate,3.64,Teacher_96,59,Female,Marketing,3,2.85
TR01491,U01518,C0166,T0006,carolgamble,21,Male,gregg70@gmail.com,Course_166,Design,Advanced,4.91,Teacher_6,47,Male,Programming,13,3.47
TR01492,U00198,C0003,T0053,brian71,30,Female,lewismargaret@hotmail.com,Course_3,Design,Intermediate,3.61,Teacher_53,38,Male,Design,23,3.97
TR01493,U02658,C0198,T0020,rivasbrian,30,Male,brian04@hotmail.com,Course_198,Programming,Advanced,3.74,Teacher_20,46,Male,Design,23,3.4
TR01494,U02890,C0103,T0039,djackson,18,Male,ethansmith@yahoo.com,Course_103,Programming,Intermediate,3.36,Teacher_39,31,Male,Design,1,3.26
TR01495,U00853,C0055,T0099,qhancock,24,Male,jessicatate@yahoo.com,Course_55,Marketing,Advanced,4.1,Teacher_99,25,Female,Data Science,16,3.5
TR01496,U01538,C0001,T0072,thompsonjack,27,Female,schaeferkara@hotmail.com,Course_1,Data Science,Advanced,4.21,Teacher_72,25,Female,Marketing,23,3.72
TR01497,U02070,C0101,T0114,jeffreypham,31,Female,imarquez@gmail.com,Course_101,Data Science,Beginner,3.22,Teacher_114,39,Male,Marketing,16,3.59
TR01498,U01081,C0198,T0113,unewman,26,Female,brianbush@gmail.com,Course_198,Programming,Advanced,3.74,Teacher_113,47,Male,Business,12,3.66
TR01499,U02890,C0045,T0107,djackson,18,Male,ethansmith@yahoo.com,Course_45,Programming,Intermediate,3.88,Teacher_107,50,Male,Data Science,5,3.17
TR01500,U00098,C0175,T0034,sarah43,31,Male,natasha16@yahoo.com,Course_175,Business,Advanced,3.96,Teacher_34,33,Female,Programming,15,3.59
TR01501,U01904,C0026,T0057,lambertamy,17,Male,morgandavid@gmail.com,Course_26,Business,Advanced,4.55,Teacher_57,38,Female,Business,13,3.46
TR01502,U00435,C0121,T0117,lgreene,34,Female,robertsjohnny@outlook.com,Course_121,Business,Beginner,4.09,Teacher_117,56,Male,Business,16,3.28
TR01503,U00637,C0142,T0120,kbrandt,22,Female,rruiz@outlook.com,Course_142,Marketing,Advanced,3.64,Teacher_120,52,Female,Marketing,4,2.98
TR01504,U00588,C0182,T0019,shelia09,24,Male,kristen55@yahoo.com,Course_182,Programming,Advanced,4.54,Teacher_19,36,Female,Design,2,3.54
TR01505,U00344,C0199,T0071,jennifernorris,17,Male,hornejohn@yahoo.com,Course_199,Marketing,Advanced,4.05,Teacher_71,48,Female,Programming,21,3.99
TR01506,U01318,C0046,T0031,angelaward,18,Female,jacqueline76@hotmail.com,Course_46,Marketing,Intermediate,4.35,Teacher_31,28,Male,Business,20,3.77
TR01507,U01980,C0122,T0082,zsanchez,15,Female,trevorleonard@outlook.com,Course_122,Programming,Beginner,3.91,Teacher_82,52,Male,Marketing,22,3.8
TR01508,U00571,C0031,T0040,tracey67,22,Female,wardkatherine@yahoo.com,Course_31,Data Science,Intermediate,3.49,Teacher_40,32,Male,Business,8,3.45
TR01509,U00611,C0059,T0014,christophercontreras,30,Male,jamescampbell@yahoo.com,Course_59,Programming,Beginner,3.98,Teacher_14,48,Female,Data Science,19,3.45
TR01510,U01728,C0029,T0103,lmclaughlin,33,Female,charlescooley@outlook.com,Course_29,Programming,Intermediate,3.92,Teacher_103,51,Male,Business,25,3.9
TR01511,U02291,C0106,T0117,shelleypeters,31,Female,amy97@hotmail.com,Course_106,Design,Beginner,4.85,Teacher_117,56,Male,Business,16,3.28
TR01512,U01855,C0017,T0100,krichardson,15,Female,karen00@gmail.com,Course_17,Business,Intermediate,3.6,Teacher_100,29,Female,Programming,19,3.75
TR01513,U02609,C0142,T0081,robertwright,15,Male,aberger@outlook.com,Course_142,Marketing,Advanced,3.64,Teacher_81,29,Female,Design,2,2.93
TR01514,U00960,C0164,T0037,zdominguez,17,Male,jenniferzavala@gmail.com,Course_164,Business,Beginner,4.89,Teacher_37,44,Male,Programming,28,3.68
TR01515,U02080,C0186,T0044,obrandt,33,Male,patrick16@gmail.com,Course_186,Programming,Intermediate,3.17,Teacher_44,28,Female,Marketing,12,3.22
TR01516,U02439,C0024,T0009,stokestiffany,22,Female,longlisa@gmail.com,Course_24,Data Science,Intermediate,3.94,Teacher_9,48,Female,Business,8,3.62
TR01517,U02325,C0109,T0058,charles25,15,Male,gcarney@hotmail.com,Course_109,Data Science,Intermediate,3.73,Teacher_58,47,Female,Programming,18,3.78
TR01518,U00532,C0191,T0020,spencerjennifer,15,Female,walkerheather@gmail.com,Course_191,Programming,Advanced,3.46,Teacher_20,46,Male,Design,23,3.4
TR01519,U01178,C0091,T0109,michaelholden,21,Female,patriciaallen@yahoo.com,Course_91,Data Science,Beginner,4.3,Teacher_109,56,Female,Data Science,17,4.0
TR01520,U02431,C0025,T0092,jamesturner,16,Male,phillipblack@yahoo.com,Course_25,Data Science,Intermediate,4.03,Teacher_92,46,Female,Design,5,2.87
TR01521,U01092,C0187,T0050,ureese,34,Female,mikeroberts@gmail.com,Course_187,Programming,Beginner,4.21,Teacher_50,50,Female,Programming,20,3.91
TR01522,U01902,C0032,T0020,parsonskathryn,30,Female,charlesbrown@gmail.com,Course_32,Programming,Advanced,3.17,Teacher_20,46,Male,Design,23,3.4
TR01523,U00884,C0116,T0105,davenportjerome,19,Male,fosteredward@hotmail.com,Course_116,Data Science,Beginner,3.97,Teacher_105,39,Female,Data Science,14,3.5
TR01524,U02262,C0082,T0036,lindamartinez,31,Female,thomas31@gmail.com,Course_82,Programming,Beginner,4.36,Teacher_36,26,Male,Business,11,3.56
TR01525,U01679,C0110,T0117,collinstracy,16,Female,wcarpenter@gmail.com,Course_110,Programming,Advanced,4.2,Teacher_117,56,Male,Business,16,3.28
TR01526,U02424,C0146,T0027,chadcollins,31,Female,qbauer@yahoo.com,Course_146,Design,Beginner,3.3,Teacher_27,31,Female,Business,26,3.8
TR01527,U02792,C0037,T0072,heidiliu,27,Female,xhunter@hotmail.com,Course_37,Business,Advanced,3.83,Teacher_72,25,Female,Marketing,23,3.72
TR01528,U02261,C0026,T0032,lawrence64,26,Male,wilsonheather@yahoo.com,Course_26,Business,Advanced,4.55,Teacher_32,49,Male,Business,10,3.13
TR01529,U02127,C0137,T0001,kelleyeric,21,Female,barberwilliam@outlook.com,Course_137,Marketing,Beginner,3.08,Teacher_1,53,Female,Business,28,3.86
TR01530,U01750,C0064,T0017,stephanieshaw,24,Male,victoria11@gmail.com,Course_64,Marketing,Beginner,4.75,Teacher_17,45,Female,Data Science,28,3.97
TR01531,U02676,C0072,T0009,williamskyle,15,Male,tonyasmith@yahoo.com,Course_72,Data Science,Intermediate,3.61,Teacher_9,48,Female,Business,8,3.62
TR01532,U02652,C0148,T0084,mcguiregabriel,15,Male,ohenry@yahoo.com,Course_148,Data Science,Advanced,3.32,Teacher_84,33,Female,Business,25,3.41
TR01533,U00782,C0182,T0045,hholt,25,Male,grodgers@hotmail.com,Course_182,Programming,Advanced,4.54,Teacher_45,26,Male,Data Science,5,3.33
TR01534,U02728,C0106,T0096,adrian62,33,Female,xhorton@outlook.com,Course_106,Design,Beginner,4.85,Teacher_96,59,Female,Marketing,3,2.85
TR01535,U02106,C0086,T0066,ryan68,28,Female,davidsonjennifer@yahoo.com,Course_86,Data Science,Beginner,4.22,Teacher_66,39,Female,Business,26,4.06
TR01536,U00881,C0158,T0032,jayala,34,Female,austinamy@outlook.com,Course_158,Marketing,Advanced,4.06,Teacher_32,49,Male,Business,10,3.13
TR01537,U00447,C0053,T0045,fwebb,23,Male,ryan98@outlook.com,Course_53,Marketing,Intermediate,4.01,Teacher_45,26,Male,Data Science,5,3.33
TR01538,U02114,C0092,T0009,stuartriley,32,Male,hudsonheather@gmail.com,Course_92,Data Science,Beginner,3.85,Teacher_9,48,Female,Business,8,3.62
TR01539,U01784,C0099,T0030,ccarr,32,Female,richardbarnes@gmail.com,Course_99,Programming,Intermediate,3.65,Teacher_30,42,Male,Business,17,3.82
TR01540,U01278,C0191,T0084,frenchcharles,16,Female,michelemartinez@yahoo.com,Course_191,Programming,Advanced,3.46,Teacher_84,33,Female,Business,25,3.41
TR01541,U01992,C0011,T0038,cruzraymond,18,Male,scott44@yahoo.com,Course_11,Marketing,Intermediate,5.0,Teacher_38,52,Female,Design,5,3.0
TR01542,U01068,C0031,T0060,amercer,32,Female,annetteshaffer@gmail.com,Course_31,Data Science,Intermediate,3.49,Teacher_60,40,Male,Design,10,3.96
TR01543,U01578,C0177,T0001,talvarado,26,Male,valdezshannon@hotmail.com,Course_177,Marketing,Intermediate,4.09,Teacher_1,53,Female,Business,28,3.86
TR01544,U01012,C0100,T0005,aolson,35,Female,kimberlylong@gmail.com,Course_100,Design,Advanced,3.3,Teacher_5,43,Male,Programming,4,3.0
TR01545,U02275,C0087,T0063,lrobinson,23,Female,lrios@outlook.com,Course_87,Business,Intermediate,3.82,Teacher_63,50,Male,Marketing,24,4.15
TR01546,U00774,C0147,T0099,qarmstrong,27,Male,jodyolson@outlook.com,Course_147,Data Science,Advanced,3.54,Teacher_99,25,Female,Data Science,16,3.5
TR01547,U02727,C0140,T0036,harrisjames,34,Male,brettvalencia@gmail.com,Course_140,Data Science,Advanced,4.01,Teacher_36,26,Male,Business,11,3.56
TR01548,U01815,C0015,T0065,younggina,30,Male,kristineaton@hotmail.com,Course_15,Marketing,Advanced,4.24,Teacher_65,53,Male,Business,28,4.12
TR01549,U02649,C0159,T0078,geoffrey71,34,Female,gloria19@outlook.com,Course_159,Programming,Advanced,5.0,Teacher_78,59,Male,Programming,26,3.94
TR01550,U02427,C0171,T0073,vincent89,31,Female,lorihernandez@hotmail.com,Course_171,Data Science,Beginner,4.31,Teacher_73,32,Female,Design,9,3.05
TR01551,U01202,C0101,T0094,heidicampos,29,Female,julie05@outlook.com,Course_101,Data Science,Beginner,3.22,Teacher_94,59,Male,Design,29,3.88
TR01552,U01451,C0165,T0024,jessicaturner,17,Male,kristenanderson@yahoo.com,Course_165,Marketing,Intermediate,3.69,Teacher_24,40,Male,Design,26,4.04
TR01553,U02757,C0029,T0004,ralphjohnson,16,Male,vboone@yahoo.com,Course_29,Programming,Intermediate,3.92,Teacher_4,45,Female,Design,25,3.4
TR01554,U00307,C0114,T0114,orichardson,33,Female,kevinrobinson@hotmail.com,Course_114,Data Science,Beginner,4.08,Teacher_114,39,Male,Marketing,16,3.59
TR01555,U00779,C0107,T0078,vargasemily,24,Female,westvictor@gmail.com,Course_107,Data Science,Advanced,4.11,Teacher_78,59,Male,Programming,26,3.94
TR01556,U02552,C0154,T0089,donovandylan,27,Male,chambersrobert@yahoo.com,Course_154,Data Science,Advanced,4.09,Teacher_89,47,Female,Programming,16,3.79
TR01557,U02316,C0108,T0068,ryanjones,31,Female,jesse37@outlook.com,Course_108,Programming,Beginner,3.95,Teacher_68,49,Male,Marketing,26,3.6
TR01558,U00008,C0130,T0025,adkinsapril,33,Female,sanfordtaylor@gmail.com,Course_130,Marketing,Beginner,3.15,Teacher_25,39,Male,Marketing,29,4.05
TR01559,U02556,C0084,T0074,andersonraymond,18,Female,amy65@gmail.com,Course_84,Marketing,Intermediate,3.81,Teacher_74,48,Male,Marketing,12,3.3
TR01560,U00476,C0015,T0099,devin94,29,Female,jlutz@outlook.com,Course_15,Marketing,Advanced,4.24,Teacher_99,25,Female,Data Science,16,3.5
TR01561,U01321,C0132,T0119,vdunn,35,Male,mary33@gmail.com,Course_132,Marketing,Beginner,4.24,Teacher_119,46,Male,Programming,7,2.6
TR01562,U02212,C0050,T0007,jeffrey00,33,Male,wilsoncrystal@yahoo.com,Course_50,Marketing,Advanced,3.45,Teacher_7,35,Female,Data Science,20,4.1
TR01563,U00485,C0166,T0106,garrettevans,29,Female,whitetimothy@gmail.com,Course_166,Design,Advanced,4.91,Teacher_106,39,Female,Business,28,3.7
TR01564,U02615,C0023,T0013,valdezalyssa,33,Male,brockanna@hotmail.com,Course_23,Data Science,Beginner,3.51,Teacher_13,26,Female,Data Science,12,3.46
TR01565,U00905,C0059,T0068,llawrence,15,Male,daniel77@outlook.com,Course_59,Programming,Beginner,3.98,Teacher_68,49,Male,Marketing,26,3.6
TR01566,U00559,C0090,T0114,jonathanmendoza,20,Male,mark39@gmail.com,Course_90,Data Science,Beginner,4.31,Teacher_114,39,Male,Marketing,16,3.59
